acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,duration_ms,year
2.0208106626008466,3.8061445065323833,1.24128413529025,0.08082187757316196,0.2042115527196824,3.0771230434176013,-0.25443572752547383,-0.05493387397874076,0.1870749943286082,1.103095071624226,8.022974716785582
1.8144597516097696,-0.69136235385511,0.252908509779359,-0.27565141955254213,0.15406160391425947,3.524027859035693,-0.05304300209998131,0.056043954933633684,1.4131861370817436,1.0422089566732364,5.7205902211081625
1.2704136546003857,2.538097948127533,-0.21613321496907664,-0.2901124425510393,-0.032827598799500965,-3.0740429939116587,-0.23595472458454803,-0.4911385976334298,0.34130837495824967,-1.0361987834365747,3.273754046564248
-0.5873935801114738,-0.6699865028497299,0.07046231559058068,0.005018174130759005,-0.35023673054101967,2.317221983081714,-0.2770214596871157,-0.138318725176038,0.527923494085534,0.2911571296796438,7.018069728890975
-1.4319000175246293,0.4599360687816521,0.02840535830595868,0.04272737110736373,-0.2693969105626485,0.2927514874996551,0.2935261658204588,-0.002857393541700486,0.20227389523559425,0.6242260300306232,6.277842660830312
0.5432039051157475,0.929360745323857,-0.003375866162860446,-0.10128054450157205,-0.21396202624795052,0.2943293995214551,-0.17835713558737518,0.2876385314677255,-0.11520025846358327,0.5045932397369648,6.4844603871555035
-1.410196456615435,0.5496465931010374,0.16195577458357055,-0.010312130069849027,-0.16501611851628553,0.9002754813499452,0.058912813553532756,-0.06504300387689191,0.5548984944656172,0.7310086871627053,7.3607947924851755
-2.51770816315795,-0.46342369817373213,-0.4827700413485817,-0.8675953490137794,0.03744393099318411,-3.075660758533587,-0.024905341917944943,-0.46435587017608326,0.44319567167324203,-2.6177774711794224,-0.4765325318073334
1.4690414096016131,-0.6420595864235717,0.16685585035431424,0.18338450242043897,-0.1544599290931214,2.429149197126042,0.0592284445780769,0.2478825947701771,0.06118526714793267,1.1125747946954165,6.8710063795596295
0.5383696179108868,-0.45261947603529856,0.1015474160655982,-0.10648870652245503,0.03801274394198844,0.14193122611910983,0.15792312893576554,-0.6803942886702237,0.3447419343292689,0.8159282194731581,5.5927694083718515
0.411436188804795,-0.4191294803855198,0.045495996018373404,0.05285986025556323,-0.10741270107557813,1.0087245957613484,-0.3320861815411949,0.09003992623759294,0.1633477414056101,1.123885466038128,5.192258225098968
-0.508796588017385,-0.9132219003302372,0.5660355503031633,0.06154789980041895,0.15614346865861772,0.5023664988556109,-0.7921018892721015,0.2517949693030313,0.3418729062556754,-0.25400003679366284,6.605015530342159
-0.40550276460643975,-0.8667752535423858,-0.09309227465553152,0.0026610558913461643,0.04574310412444947,1.664325630475809,-0.02766766321641119,-0.40445826962575016,0.01872962795553989,0.8046176686468195,7.020031896863344
1.372008225101853,-0.3651250767054968,-1.0049808351234633,-0.37762225070975414,0.017210803518892787,2.3908046493454727,-0.32027248984612455,-0.2899811167874491,1.346319290062333,0.6826332031414755,4.689722853668429
